,Scientific Name,Common Name,Maturity,Pollution Removal Per Year
,Acer campestre 'Elsrijk',Maple - Field,Middle aged,4,-0.145572,51.544832
,Prunus 'Amanogawa',Cherry,Middle aged,23.5,-0.164338,51.55186   
,Prunus cerasifera 'Pissardii',Plum,Middle aged,88.5,-0.207628,51.552247  
,Prunus unidentified species,Cherry,Mature,128.8,-0.136382,51.553813   
,Mespilus germanica,Medlar - Common,Juvenile,,-0.147503,51.551091  
,Platanus x hispanica,London plane,Middle aged,278.2,-0.150149,51.552182 
,Acer platanoides 'Drummondii',Maple - Silver veriegated
,Acer davidii,Maple - Snakebark,Middle aged,,-0.209759,51.557288 
,Malus 'Everest',Apple,Juvenile,3.8,-0.210666,51.554949    
,Prunus x hillieri 'Spire',Cherry,Juvenile,3.5,-0.142448,51.537005  
,Sorbus thibetica 'John Mitchel,Whitebeam,Middle aged,21.9,-0.146,51.54584 
,Prunus cerasifera 'Pissardii',Plum,Middle aged,60.8,-0.144017,51.546254  
,Platanus x hispanica,London plane,Mature,146.8,-0.141383,51.565626  
,Prunus kanzan,Cherry - Double pint,Juvenile,12.6,-0.189254,51.536151 
,Prunus avium,"Cherry - Wild Gean",Middle aged,12.6,-0.172997,51.543407
,Fraxinus oxycarpa 'Raywood',Ash - Narrow-leafed,Mature,325.9,-0.170054,51.557013 
,Acer platanoides 'Crimson King,Maple - Crimson
,Sorbus,Rowan,Middle aged,63,-0.196539,51.541631    
,Aesculus hippocastanum,Horse Chestnut,Over Mature,1408.7,-0.174799,51.550043  
,Robinia pseudoacacia,False Acacia,Mature,320.1,-0.151522,51.548589   
,Platanus x hispanica,London plane,Mature,420.2,-0.134993,51.520986  
,Aesculus hippocastanum,Horse Chestnut,Juvenile,335.7,-0.18399,51.554103   
,Prunus laurocerasus,Laurel - Cherry,Mature,39.3,-0.155108,51.546143  
,Betula pendula,Birch - Silver,Middle aged,71.1,-0.199517,51.550445 
,Tilia europaea,Lime - Common,Mature,378.8,-0.136643,51.533525  
,Prunus avium,"Cherry - Wild Gean",Middle aged,128.8,-0.143622,51.556353
,Salix fragilis,Willow - Crack,Mature,59.8,-0.149874,51.543958  
,Quercus coccinea,Oak - Scarlet,Mature,136.9,-0.130357,51.542039  
,Prunus sargentii 'Rancho',Cherry - Sargent's,Juvenile,9.9,-0.17099,51.550724 
,Fraxinus excelsior,Ash,Middle aged,143.7,-0.194046,51.552984   
,Betula pendula 'Dalecarlica',Birch - Cut-leaved,Middle aged,,-0.119284,51.520699
,Betula pendula,Birch - Silver,Middle aged,29.6,-0.135097,51.547759 
,Platanus x hispanica,London plane,Mature,615.5,-0.172569,51.550329  
,Betula pendula,Birch - Silver,Juvenile,,-0.161612,51.543268  
,Crataegus oxyacantha,Hawthorn - European,Middle aged,,-0.144986,51.544717 
,Pyrus calleryana 'Chanticclere,Pear - Chanticclere,Middle aged,26.8,-0.141883,51.564723
,Malus 'Rudolph',Apple - Crab,Juvenile,,-0.169225,51.546845  
,Fraxinus oxycarpa 'Raywood',Ash - Narrow-leafed,Middle aged,11.8,-0.148563,51.547313
,Acer pseudoplatanus,Sycamore,Mature,145.7,-0.176078,51.53972    
,Fraxinus oxycarpa 'Raywood',Ash - Narrow-leafed,Mature,196.8,-0.142547,51.565471 
,Tilia cordata,Lime - Small-leaved,Middle aged,169.3,-0.14156,51.54185 
,Fraxinus excelsior,Ash,Mature,138,-0.18582,51.546843    
,Amelanchier lamarckii,June Berry,Middle aged,9.2,-0.200881,51.551866  
,Populus nigra 'Italica',Poplar - Lombardy,Not Applicable,,-0.162768,51.552197
,Ilex x altaclarensis,Holly,Mature,50.8,-0.1432,51.568839   
,Amelanchier arborea Robin Hill,June berry,Middle aged,35,-0.19413,51.544844
,Acer campestre,Maple - Field,Juvenile,4,-0.187351,51.559773  
,Amelanchier lamarckii,June Berry,Juvenile,2.6,-0.143083,51.554623   
,Sambucus nigra,Elder,Middle aged,60.8,-0.161203,51.549738   
,Malus 'Rudolph',Apple - Crab,Juvenile,,-0.195002,51.540545  
,Prunus 'Pandora',Cherry - Ornamental,Middle aged,25.2,-0.128227,51.543378 
,Hamamelis intermedia Jelena,Hazel - Witch,Juvenile,3.1,-0.127949,51.544658 
,Fraxinus excelsior,Ash,Middle aged,74,-0.131745,51.542761   
,Robinia pseudoacacia,False Acacia,Mature,261.6,-0.138609,51.537132   
,Prunus kanzan,Cherry - Double pint,Mature,272.1,-0.161038,51.553271 
,Chamaecyparis lawsoniana,Cypress - Lawson,Mature,136.3,-0.170314,51.549685  
,Platanus x hispanica,London plane,Middle aged,127.8,-0.126301,51.51609 
,Tilia platyphyllos,Lime - Large-leaved,Mature,164.9,-0.15853,51.541576  
,Platanus x hispanica,London plane,Mature,1038.3,-0.119671,51.516675  
,Tilia europaea,Lime - Common,Mature,297.6,-0.115966,51.525654  
,Trachycarpus fortunei,Chinese windmill palm,Middle aged,39.9,-0.118843,51.519286 
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,11.6,-0.147283,51.546458 
,Tilia europaea,Lime - Common,Mature,331.2,-0.171238,51.54974  
,Tilia europaea,Lime - Common,Middle aged,43.8,-0.136511,51.554745 
,Amelanchier lamarckii,June Berry,Juvenile,,-0.206858,51.553027   
,Acer platanoides 'Schwedleri',Maple - Norway,Middle aged,66.3,-0.129677,51.530681
,Catalpa bignonioides,Indian Bean Tree,Middle aged,139.9,-0.124942,51.514757 
,Quercus robur 'Fastigiata',Oak - Upright Engish,Juvenile,9.2,-0.132665,51.5305
,Carpinus betulus,Hornbeam,Juvenile,14.1,-0.144923,51.539653    
,Betula albosinensis Fasc.,Birch - Chinese Red,Middle
,Betula pendula,Birch - Silver,Mature,416.6,-0.195103,51.542178  
,Tilia europaea,Lime - Common,Mature,669.1,-0.141695,51.567568  
,Malus trilobata,Maple - Lebanese wild,Middle aged,16.8,-0.144221,51.542942
,Prunus avium,"Cherry - Wild Gean",Middle aged,67.7,-0.173351,51.543956
,Crataegus prunifolia,Hawthorn - Broad-leaved cockspur thorn,Middle
,Larix decidua,Larch - European,Juvenile,,-0.145707,51.570189  
,Platanus x hispanica,London plane,Middle aged,117.8,-0.130457,51.541749 
,Ilex aquifolium,Holly,Mature,119.3,-0.145706,51.569607    
,Ginkgo biloba,Maidenhair tree,Juvenile,11.2,-0.122347,51.532819   
,Platanus x hispanica,London plane,Middle aged,434.7,-0.134505,51.542601 
,Malus adirondack,Apple - Crab,Juvenile,3.8,-0.146983,51.560015  
,Tilia platyphyllos,Lime - Large-leaved,Mature,265,-0.164235,51.557476  
,Fraxinus excelsior,Ash,Mature,424.2,-0.193004,51.542291    
,Photinia x fraseri 'Red Robin',Red Robin,Middle
,Parks,Alnus rubra,32,7.5,184087,-0.134403    
,Amelanchier lamarckii 'Robin H,June berry,Middle aged,18.6,-0.133937,51.547646
,Stump Only,Stump,Not Applicable,,-0.19423,51.551376   
,Fraxinus excelsior,Ash,Mature,278.3,-0.140345,51.530636    
,Tilia europaea,Lime - Common,Mature,96.1,-0.162775,51.557072  
,Sorbus,Rowan,Middle aged,12.6,-0.135548,51.548418    
,Sorbus aucuparia 'Sheerwater,Rowan,Juvenile,12.6,-0.138081,51.527382   
,Ulmus procera,Elm - English,Juvenile,,-0.157325,51.568626  
,Platanus x hispanica,London plane,Mature,929,-0.111871,51.519086  
,Tilia europaea,Lime - Common,Juvenile,4.5,-0.129119,51.52556  
,Vacant Tree Pit,Vacant Tree Pit,,,-0.133229,51.533428 
,Robinia pseudoacacia,False Acacia,Juvenile,25.2,-0.182894,51.539958   
,Acer platanoides 'Unknown vari,Maple - Norway,Middle
,Platanus x hispanica,London plane,Mature,578.8,-0.162968,51.545464  
,Platanus x hispanica,London plane,Mature,289.9,-0.148242,51.545757  
,Betula jacquemontii,Birch - Himalayan,Middle aged,11.8,-0.143746,51.569532 
,Tilia europaea,Lime - Common,Mature,399.6,-0.125894,51.520917  
,Ginkgo biloba,Maidenhair tree,Juvenile,11.2,-0.122373,51.532448   
,Ulmus lutece,Elm,Juvenile,,-0.122124,51.521343    
,Acer pseudoplatanus,Sycamore,Mature,169.6,-0.17851,51.548265    
,Cornus Stella Pink,Dogwood,Juvenile,5.7,-0.14014,51.556241   
,Prunus cerasifera 'Pissardii',Plum,Mature,132.7,-0.176217,51.558016   
,Liriodendron tulipifera,Tulip Tree,Juvenile,17.7,-0.120748,51.527248   
,Malus adirondack,Apple - Crab,Juvenile,6.1,-0.208073,51.55264  
,Betula unidentified species,Birch,Mature,25.4,-0.148501,51.565664   
,Platanus x hispanica,London plane,Mature,453,-0.139815,51.538419  
,Acer platanoides,Maple - Norway,Middle aged,344.6,-0.153386,51.546701 
,Platanus x hispanica,London plane,Mature,1029,-0.154945,51.552833  
,Malus yunnanensis veitchii,Apple,Middle aged,110.7,-0.154026,51.548885  
,Prunus cerasifera 'Pissardii',Plum,Mature,88.5,-0.14653,51.559503   
,Amelanchier lamarckii 'Robin H,June berry,Juvenile,4.9,-0.133413,51.548433 
,Tilia platyphyllos,Lime - Large-leaved,Mature,442.7,-0.162843,51.558837  
,Malus 'Rudolph',Apple - Crab,Juvenile,7.2,-0.194793,51.549098  
,Tilia europaea,Lime - Common,Middle aged,49.3,-0.138303,51.546472 
,Betula pendula,Birch - Silver,Middle aged,85.5,-0.176223,51.54242 
,Platanus x hispanica,London plane,Over Mature,794.9,-0.147098,51.566361 
,Fraxinus excelsior,Ash,Mature,82.5,-0.136853,51.545761    
,Quercus cerris,Oak - Turkey,Mature,763.5,-0.143651,51.568411  
,Platanus x hispanica,London plane,Mature,794.9,-0.130707,51.521731  
,Tilia europaea,Lime - Common,Mature,669.1,-0.138695,51.533165  
,Sorbus aucuparia,"Rowan Mountain Ash",Middle aged,12.6,-0.137065,51.531973 
,Ilex aquifolium,Holly,Middle aged,97.8,-0.181177,51.555167   
,Malus unidentified species,Apple,Juvenile,10.7,-0.19849,51.548408   
,Prunus avium,"Cherry - Wild Gean",Juvenile,,-0.162039,51.552173 
,Acer platanoides 'Unknown vari,Maple - Norway,Mature,344.6,-0.146658,51.559204
,Tilia euchlora,Lime - Caucasian,Middle aged,164.9,-0.181812,51.53955 
,Platanus x hispanica,London plane,Juvenile,,-0.141581,51.533214  
,Platanus x hispanica,London plane,Mature,230.9,-0.134265,51.542565  
,Laurus nobilis,Bay tree,Middle aged,76,-0.143522,51.529362  
,Malus adirondack,Apple - Crab,Juvenile,3.8,-0.197068,51.554077  
,Platanus x hispanica,London plane,Middle aged,275.3,-0.12269,51.519203 
,Fraxinus excelsior 'Jaspidea',Ash - Yellow,Middle aged,31.8,-0.20517,51.555071
,Aesculus x carnea,Horse chestnut - Red,Mature,331.2,-0.173696,51.542671
,Betula pubescens,"Birch - Downy Hairy",Mature,203.8,-0.144676,51.569043 
,Betula pendula,Birch - Silver,Juvenile,3.3,-0.14012,51.530063  
,Acer platanoides,Maple - Norway,Mature,142.9,-0.152259,51.547875  
,Fagus sylvatica 'Purpurea',Beech - Purple,Middle aged,76.2,-0.145432,51.562348
,Aesculus hippocastanum,Horse Chestnut,Veteran,976.2,-0.185016,51.559059   
,Acer pseudoplatanus,Sycamore,Mature,803.9,-0.142929,51.569004    
,Betula pendula,Birch - Silver,Mature,91,-0.191666,51.538847  
,Platanus x hispanica,London plane,Mature,456.1,-0.14118,51.563684  
,Crataegus monogyna,Hawthorn - Common,Middle aged,65,-0.165598,51.548737 
,Platanus x hispanica,London plane,Mature,685.4,-0.154485,51.553882  
,Cornus controversa 'Variegata',,Juvenile,,-0.120664,51.526387   
,Quercus ilex,"Oak - Evergreen Holm",Over Mature,300.1,-0.144143,51.568855
,Acer pseudoplatanus,Sycamore,Juvenile,,-0.185023,51.55946    
,Ilex x altaclarensis,Holly,Mature,190.5,-0.148704,51.565198   
,Malus 'Rudolph',Apple - Crab,Not Applicable,3.8,-0.141785,51.554969 
,Platanus x hispanica,London plane,Mature,1057,-0.147227,51.557729  
,Malus 'Rudolph',Apple - Crab,Juvenile,,-0.141157,51.556297  
,Sorbus aucuparia,"Rowan Mountain Ash",Middle aged,31.7,-0.130811,51.529351 
,Betula papyrifera,Paper birch,Middle aged,39.1,-0.189266,51.557252  
,Carpinus betulus,Hornbeam,Middle aged,67.7,-0.15671,51.552255   
,Fraxinus excelsior,Ash,Mature,387.2,-0.1439,51.568459    
,Tilia euchlora,Lime - Caucasian,Middle aged,86.7,-0.182863,51.556193 
,Ginkgo biloba,Maidenhair tree,Juvenile,5.1,-0.186615,51.546465   
,Prunus unidentified species,Cherry,Juvenile,7.3,-0.173013,51.543518   
,Platanus x hispanica,London plane,Mature,584,-0.130449,51.531456  
,Amelanchier arborea Robin Hill,June berry,Juvenile,2.6,-0.142451,51.547928 
,Pinus sylvestris,Pine - Scots,Juvenile,,-0.176876,51.542018  
,Tilia europaea,Lime - Common,Juvenile,4.5,-0.128965,51.524563  
,Platanus x hispanica,London plane,Juvenile,,-0.133022,51.520432  
,Quercus ilex,"Oak - Evergreen Holm",Mature,291.2,-0.146587,51.564296 
,Platanus x hispanica,London plane,Mature,1057,-0.179436,51.559845  
,Prunus sargentii,Cherry - Sargent's,Mature,191.3,-0.196673,51.547056  
,Acer campestre 'Elsrijk',Maple - Field,Juvenile,4,-0.119491,51.529611 
,Catalpa bignonioides,Indian Bean Tree,Over Mature,130.8,-0.176956,51.554175 
,Prunus avium,"Cherry - Wild Gean",Mature,149.5,-0.149898,51.561425 
,Betula pendula,Birch - Silver,Mature,91.2,-0.150723,51.558265  
,Malus trilobata,Maple - Lebanese wild,Middle aged,4.7,-0.143829,51.542947
,Acer pseudoplatanus,Sycamore,Middle aged,35.8,-0.142384,51.567378   
,Sambucus nigra,Elder,Mature,39.3,-0.201284,51.550523    
,Prunus 'Pink Perfection',Cherry,Middle aged,12.6,-0.141462,51.556144  
,Tilia europaea,Lime - Common,Mature,416.8,-0.142533,51.565376  
,Prunus x hillieri 'Spire',Cherry,Mature,81,-0.136441,51.538235  
,Ulmus procera,Elm - English,Middle aged,98.3,-0.163689,51.543509 
,Acer saccharinum,Maple - Silver,Mature,251.8,-0.210964,51.555373  
,Tilia europaea,Lime - Common,Mature,86.7,-0.171174,51.553159  
,Acer platanoides 'Unknown vari,Maple - Norway,Middle
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,21.9,-0.1345,51.549166 
,Platanus x hispanica,London plane,Mature,1057,-0.131918,51.535017  
,Betula pendula,Birch - Silver,Mature,82.4,-0.196305,51.542003  
,Alnus incana,Alder - Grey,Mature,276.3,-0.123373,51.528171  
,Platanus x hispanica,London plane,Mature,1491.2,-0.126648,51.522202  
,Vacant Tree Pit,Vacant Tree Pit,,,-0.131525,51.551671 
,Vacant Tree Pit,Vacant Tree Pit,,,-0.190211,51.549301 
,Aesculus indica,Horse chestnut - Indian,Juvenile,,-0.182518,51.555259 
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Juvenile,3.5,-0.148661,51.551017 
,Carpinus betulus,Hornbeam,Middle aged,67.7,-0.157026,51.55216   
,Platanus x hispanica,London plane,Middle aged,127.8,-0.125504,51.518544 
,Amelanchier lamarckii,June Berry,Juvenile,,-0.141362,51.528904   
,Corylus avellana,Hazel - Common,Middle aged,1.8,-0.115705,51.525791 
,Betula pendula,Birch - Silver,Middle aged,63.4,-0.190349,51.551212 
,Platanus x hispanica,London plane,Mature,1057,-0.142651,51.528473  
,Platanus x hispanica,London plane,Mature,381.6,-0.168957,51.539902  
,Robinia pseudoacacia,False Acacia,Mature,128.8,-0.130216,51.542183   
,Acer pseudoplatanus,Sycamore,Mature,247.3,-0.148321,51.544674    
,Platanus x hispanica,London plane,Mature,517.2,-0.132729,51.525973  
,Acer pseudoplatanus,Sycamore,Mature,,-0.171197,51.54542    
,Ilex aquifolium,Holly,Middle aged,35.1,-0.124896,51.521329   
,Carpinus betulus 'Fasticiata',Hornbeam,Middle aged,85.9,-0.122769,51.527082  
,Amelanchier lamarckii,June Berry,Mature,18.6,-0.197874,51.549453   
,Crataegus monogyna,Hawthorn - Common,Middle aged,42.1,-0.117175,51.515473 
,Prunus subhirtella 'Autumnalis,Cherry - Rosebud,Middle aged,41.8,-0.133591,51.547984
,Prunus lusitanica,Laurel - Portugese,Mature,55,-0.133883,51.549327  
,Alnus glutinosa,Alder - Common,Middle aged,107.4,-0.195671,51.543605 
,Acer platanoides,Maple - Norway,Mature,442.7,-0.150745,51.545697  
,Sorbus aucuparia 'Asplenifolia,Rowan - Cut leaved,Middle
,Vacant Tree Pit,Vacant Tree Pit,,,-0.129189,51.524984 
,Tilia europaea,Lime - Common,Mature,277.7,-0.173817,51.542726  
,Betula papyrifera,Paper birch,Mature,177.4,-0.175934,51.555142   
,Crataegus monogyna,Hawthorn - Common,Middle aged,10.5,-0.147301,51.565676 
,Unknown,Unknown,Mature,,,     
,Parrotia persica vanessa,Persian Ironwood,Juvenile,,-0.125272,51.525107  
,Photinia x fraseri 'Red Robin',Red Robin,Middle
,Salix alba,Willow - White,Mature,251.7,-0.17711,51.542774  
,Malus transitoria,Crabapple - Cut-leaf,Juvenile,,-0.157056,51.568862  
,Parks,Quercus rubra,47,15.7,185371,-0.168163    
,Juglans regia,Walnut,Middle aged,234.1,-0.145992,51.569414   
,Crataegus monogyna,Hawthorn - Common,Mature,17.2,-0.151049,51.557484  
,Prunus avium,"Cherry - Wild Gean",Middle aged,149.5,-0.137907,51.55413
,Platanus x hispanica,London plane,Mature,340.3,-0.212445,51.554341  
,Pyrus communis,Pear,Over Mature,244.2,-0.15256,51.553098   
,Crataegus monogyna,Hawthorn - Common,Middle aged,,-0.16233,51.551719 
,Fraxinus oxycarpa 'Raywood',Ash - Narrow-leafed,Middle aged,240.3,-0.124701,51.528559
,Amelanchier lamarckii 'Robin H,June berry,Juvenile,2.6,-0.138712,51.554415 
,Acer campestre,Maple - Field,Juvenile,,-0.162516,51.551527  
,Platanus x hispanica,London plane,Mature,626,-0.136542,51.5333  
,Prunus padus,Cherry - Bird,Mature,60.8,-0.154262,51.554013  
,Populus alba,Poplar - Silver,Mature,263.8,-0.138919,51.530415  
,Platanus x hispanica,London plane,Juvenile,4.7,-0.122251,51.524408  
,Amelanchier arborea Robin Hill,June berry,Juvenile,2.6,-0.164993,51.544073 
,Sorbus,Rowan,Middle aged,35.1,-0.132383,51.550664    
,Acer platanoides,Maple - Norway,Middle aged,,-0.136403,51.540805 
,Fraxinus excelsior 'Diversifol,Ash - One-leaved,Not Applicable,184.3,-0.141858,51.553939
,Photinia x fraseri 'Red Robin',Red Robin,Middle
,Tilia unidentified species,Lime,Mature,294.9,-0.119958,51.520399   
,Acer pseudoplatanus,Sycamore,Middle aged,319.2,-0.147575,51.569076   
,Acer pseudoplatanus,Sycamore,Mature,423.5,-0.176228,51.554004    
,Tilia cordata,Lime - Small-leaved,Mature,423.3,-0.159274,51.540704  
,Sorbus aria,Whitebeam,Middle aged,23.5,-0.192124,51.540396   
,Platanus x hispanica,London plane,Mature,76.4,-0.137816,51.552528  
,Acer platanoides,Maple - Norway,Middle aged,86.7,-0.182606,51.539727 
,Tilia cordata,Lime - Small-leaved,Middle aged,39.3,-0.161815,51.536919 
,Tilia europaea,Lime - Common,Mature,190.5,-0.139303,51.547141  
,Carpinus betulus 'Fasticiata',Hornbeam,Middle aged,44.5,-0.129441,51.529163  
,Fraxinus excelsior,Ash,Mature,706.8,-0.184259,51.546609    
,Tilia europaea,Lime - Common,Mature,450.6,-0.182968,51.558736  
,Betula pendula,Birch - Silver,Mature,135.1,-0.131713,51.534667  
,Fraxinus ornus,Ash - Manna,Middle aged,,-0.160641,51.543509 
,Sorbus aucuparia 'Fastigiata',Rowan - Fastigiate,Middle aged,12.6,-0.204569,51.554094
,Robinia pseudoacacia,False Acacia,Middle aged,,-0.172749,51.546712  
,Acer pseudoplatanus,Sycamore,Middle aged,127.1,-0.182564,51.558834   
,Tilia europaea,Lime - Common,Mature,242.2,-0.135665,51.534706  
,Betula pendula,Birch - Silver,Juvenile,11.8,-0.130247,51.528428  
,Acer pseudoplatanus 'Brilliant,Sycamore - Brillianissiumum,Juvenile,4,-0.157452,51.540395 
,Sorbus aria,Whitebeam,Mature,232.1,-0.176239,51.54271    
,Liquidambar styraciflua,Sweet Gum,Juvenile,3.3,-0.130632,51.533599   
,Prunus Serrulata,Cherry - Japanese,Middle aged,88.5,-0.116348,51.525123 
,Amelanchier lamarckii,June Berry,Middle aged,8.6,-0.174344,51.556555  
,Tilia europaea,Lime - Common,Mature,86.7,-0.162584,51.557402  
,Betula jacquemontii,Birch - Himalayan,Juvenile,3.3,-0.143227,51.54297  
,Prunus subhirtella,Cherry - Rosebud,Juvenile,12.6,-0.12966,51.541536  
,Corylus colurna,Hazel - Turkish,Juvenile,,-0.161492,51.5448  
,Acer campestre,Maple - Field,Middle aged,121.3,-0.172955,51.544245 
,Platanus x hispanica,London plane,Mature,289.9,-0.130271,51.5367  
,Fraxinus excelsior,Ash,Middle aged,12.6,-0.138719,51.532023   
,Crataegus monogyna,Hawthorn - Common,Mature,77.1,-0.122485,51.521559  
,Pyrus calleryana 'Chanticclere,Pear - Chanticclere,Middle aged,82.8,-0.141633,51.536339
,Tilia europaea,Lime - Common,Mature,164.9,-0.178909,51.553709  
,Aesculus hippocastanum,Horse Chestnut,Mature,378.8,-0.166669,51.551336   
,Prunus sargentii,Cherry - Sargent's,Juvenile,19.4,-0.183176,51.538808  
,Populus nigra,Poplar -Black,Over Mature,237.3,-0.137922,51.537004  
,Amelanchier lamarckii,June Berry,Juvenile,,-0.193005,51.545194   
,Tilia europaea,Lime - Common,Mature,265,-0.18563,51.538945  
,Prunus kanzan,Cherry - Double pint,Juvenile,,-0.1557,51.538975 
,Tilia europaea,Lime - Common,Mature,164.9,-0.170997,51.544614  
,Betula pendula,Birch - Silver,Middle aged,3.3,-0.178182,51.551715 
,Acer pseudoplatanus 'Unidentif,Sycamore,Middle aged,35.8,-0.135794,51.543912  
,Aesculus hippocastanum,Horse Chestnut,Middle aged,169.3,-0.189231,51.560346  
,Laburnum anagyroides,Laburnum,Mature,29.3,-0.180485,51.558402    
,Taxus baccata,Yew - common,Middle aged,301.1,-0.142756,51.568114 
,Acer pseudoplatanus,Sycamore,Mature,591.5,-0.192037,51.558215    
,Quercus ilex,"Oak - Evergreen Holm",Middle aged,16.5,-0.159142,51.544025
,Aesculus x carnea,Horse chestnut - Red,Mature,575.4,-0.147916,51.558336
,Fraxinus oxycarpa 'Raywood',Ash - Narrow-leafed,Mature,300.3,-0.141646,51.565489 
,Platanus x hispanica,London plane,Mature,1622.3,-0.131072,51.527417  
,Tilia europaea,Lime - Common,Mature,244,-0.162118,51.557823  
,Prunus avium,"Cherry - Wild Gean",Middle aged,149.5,-0.151389,51.546013
,Alnus incana,Alder - Grey,Juvenile,,-0.145234,51.542263  
,Tilia euchlora,Lime - Caucasian,Middle aged,74.4,-0.132201,51.542057 
,Corporate Landlord,Acer platanoides,15,,186093,-0.18239   
,Liquidambar styraciflua,Sweet Gum,Juvenile,3.3,-0.140805,51.529174   
,Parks,Prunus unidentified species,12,2.1,184087,-0.134127   
,Betula pendula,Birch - Silver,Middle aged,57,-0.156425,51.54701 
,Tilia europaea,Lime - Common,Middle aged,331.2,-0.151242,51.54562 
,Prunus padus,Cherry - Bird,Middle aged,60.8,-0.14219,51.562149 
,Acer platanoides,Maple - Norway,Middle aged,15.9,-0.17806,51.55478 
,Platanus x hispanica,London plane,Middle aged,187,-0.156148,51.541652 
,Tilia europaea,Lime - Common,Mature,220.8,-0.18121,51.559602  
,Platanus x hispanica,London plane,Mature,626,-0.108058,51.518883  
,Malus unidentified species,Apple,Middle aged,102.2,-0.146024,51.559014  
,Platanus x hispanica,London plane,Middle aged,412.9,-0.130846,51.54533 
,Crataegus monogyna,Hawthorn - Common,Juvenile,13.2,-0.153715,51.547374  
,Acer pseudoplatanus,Sycamore,Not Applicable,,-0.142173,51.555872   
,Prunus padus,Cherry - Bird,Mature,67.7,-0.195326,51.541705  
,Platanus x hispanica,London plane,Mature,415.8,-0.113875,51.522421  
,Prunus cerasifera 'Pissardii',Plum,Mature,67.7,-0.192959,51.543915   
,Betula pendula,Birch - Silver,Mature,336.4,-0.160155,51.552709  
,Acer platanoides,Maple - Norway,Mature,324.4,-0.156701,51.552631  
,Vacant Tree Pit,Vacant Tree Pit,,,-0.138607,51.532743 
,Sorbus,Rowan,Mature,190.4,-0.142137,51.564361     
,Fagus sylvatica,Beech - Common,Mature,124.4,-0.185557,51.558724  
,Prunus cerasifera 'Pissardii',Plum,Mature,173.2,-0.147933,51.565459   
,Tilia euchlora,Lime - Caucasian,Mature,190.5,-0.160928,51.554676  
,Aesculus hippocastanum,Horse Chestnut,Mature,470.2,-0.187623,51.551742   
,Fraxinus excelsior 'Diversifol,Ash - One-leaved,Mature,278.1,-0.170661,51.542522 
,Betula pendula,Birch - Silver,Juvenile,,-0.1382,51.544743  
,Quercus rubra,Oak - Red,Middle aged,39.7,-0.187112,51.556646 
,Catalpa bignonioides,Indian Bean Tree,Mature,226.1,-0.185511,51.537185  
,Alnus glutinosa,Alder - Common,Mature,282.2,-0.144989,51.567959  
,Platanus x hispanica,London plane,Mature,305.7,-0.156477,51.550008  
,Acer pseudoplatanus,Sycamore,Middle aged,64.8,-0.18263,51.558836   
,Robinia pseudoacacia,False Acacia,Mature,55.7,-0.148677,51.565115   
,Platanus x hispanica,London plane,Mature,508.4,-0.1285,51.52033  
,Platanus x hispanica,London plane,Middle aged,89.1,-0.133386,51.527031 
,Robinia pseudoacacia,False Acacia,Mature,170.7,-0.138663,51.523696   
,Platanus x hispanica,London plane,Mature,594.5,-0.174268,51.54398  
,Platanus x hispanica,London plane,Mature,434.6,-0.129467,51.532042  
,Ilex x altaclarensis,Holly,Middle aged,58.5,-0.142961,51.568936  
,Platanus x hispanica,London plane,Mature,169.6,-0.138218,51.5213  
,Aesculus hippocastanum,Horse Chestnut,Mature,388,-0.141421,51.563747   
,Acer pseudoplatanus,Sycamore,Mature,247.3,-0.163577,51.550571    
,Koelreuteria paniculata,Golden Rain Tree,Juvenile,,-0.180883,51.541335  
,Tilia europaea,Lime - Common,Mature,890.8,-0.204421,51.547774  
,Betula pendula,Birch - Silver,Mature,156.9,-0.127044,51.544471  
,Prunus kanzan,Cherry - Double pint,Middle aged,169.7,-0.160105,51.542432
,Crataegus monogyna,Hawthorn - Common,Mature,39.7,-0.157754,51.544169  
,Prunus avium,"Cherry - Wild Gean",Mature,348.9,-0.161434,51.553171 
,Carpinus betulus 'Fasticiata',Hornbeam,Juvenile,,-0.138066,51.537653   
,Ilex aquifolium,Holly,Middle aged,64.1,-0.18247,51.559273   
,Platanus x hispanica,London plane,Mature,301.6,-0.148507,51.558271  
,Betula jacquemontii,Birch - Himalayan,Mature,63.4,-0.151198,51.547306  
,Ailanthus altissima,Tree of Heaven,Mature,428.2,-0.155867,51.553254  
,Acer pseudoplatanus,Sycamore,Middle aged,,-0.147194,51.564536   
,Sorbus intermedia 'Brouwers',Whitebeam - Swedish,Juvenile,11.6,-0.131463,51.531049 
,Prunus kanzan,Cherry - Double pint,Mature,132.7,-0.161992,51.552361 
,Betula albosinensis Fasc.,Birch - Chinese Red,Juvenile,3.3,-0.161183,51.546952
,Rosa unidentified species,,Juvenile,,-0.20614,51.551949   
,Malus adirondack,Apple - Crab,Juvenile,3.8,-0.185899,51.536978  
,Malus 'Rudolph',Apple - Crab,Juvenile,,-0.135812,51.546937  
,Tilia europaea,Lime - Common,Juvenile,41.4,-0.161039,51.543682  
,Tilia europaea,Lime - Common,Mature,319.9,-0.161222,51.543664  
,Tilia euchlora,Lime - Caucasian,Middle aged,190.5,-0.168048,51.54479 
